0, 0
0.00290249, 0
0.00580499, 0
0.00870748, 0
0.01161, 0
0.0145125, 0
0.017415, 0
0.0203175, 0
0.02322, 0
0.0261224, 0
0.0290249, 0
0.0319274, 0
0.0348299, 0
0.0377324, 0
0.0406349, 437.471
0.0435374, 437.471
0.0464399, 437.471
0.0493424, 437.471
0.0522449, 437.471
0.0551474, 437.471
0.0580499, 437.471
0.0609524, 437.471
0.0638549, 437.471
0.0667574, 437.471
0.0696599, 437.471
0.0725624, 437.471
0.0754649, 437.471
0.0783673, 437.471
0.0812698, 440.005
0.0841723, 440.005
0.0870748, 440.005
0.0899773, 440.005
0.0928798, 440.005
0.0957823, 440.005
0.0986848, 440.005
0.101587, 440.005
0.10449, 440.005
0.107392, 440.005
0.110295, 442.554
0.113197, 442.554
0.1161, 442.554
0.119002, 442.554
0.121905, 442.554
0.124807, 442.554
0.12771, 442.554
0.130612, 442.554
0.133515, 442.554
0.136417, 442.554
0.13932, 442.554
0.142222, 442.554
0.145125, 442.554
0.148027, 442.554
0.15093, 442.554
0.153832, 442.554
0.156735, 442.554
0.159637, 442.554
0.16254, 442.554
0.165442, 442.554
0.168345, 442.554
0.171247, 442.554
0.17415, 442.554
0.177052, 442.554
0.179955, 442.554
0.182857, 442.554
0.18576, 442.554
0.188662, 442.554
0.191565, 442.554
0.194467, 440.005
0.19737, 440.005
0.200272, 440.005
0.203175, 440.005
0.206077, 440.005
0.20898, 440.005
0.211882, 440.005
0.214785, 440.005
0.217687, 0
0.22059, 0
0.223492, 0
0.226395, 0
0.229297, 0
0.2322, 0
0.235102, 0
0.238005, 0
0.240907, 0
0.24381, 0
0.246712, 0
0.249615, 0
0.252517, 0
0.255419, 0
0.258322, 659.265
0.261224, 659.265
0.264127, 659.265
0.267029, 659.265
0.269932, 659.265
0.272834, 659.265
0.275737, 659.265
0.278639, 659.265
0.281542, 659.265
0.284444, 659.265
0.287347, 659.265
0.290249, 659.265
0.293152, 659.265
0.296054, 659.265
0.298957, 659.265
0.301859, 659.265
0.304762, 659.265
0.307664, 659.265
0.310567, 659.265
0.313469, 659.265
0.316372, 659.265
0.319274, 659.265
0.322177, 659.265
0.325079, 659.265
0.327982, 659.265
0.330884, 659.265
0.333787, 659.265
0.336689, 659.265
0.339592, 659.265
0.342494, 659.265
0.345397, 659.265
0.348299, 659.265
0.351202, 659.265
0.354104, 659.265
0.357007, 659.265
0.359909, 659.265
0.362812, 659.265
0.365714, 659.265
0.368617, 659.265
0.371519, 659.265
0.374422, 659.265
0.377324, 659.265
0.380227, 659.265
0.383129, 659.265
0.386032, 659.265
0.388934, 659.265
0.391837, 659.265
0.394739, 659.265
0.397642, 659.265
0.400544, 659.265
0.403447, 659.265
0.406349, 659.265
0.409252, 659.265
0.412154, 659.265
0.415057, 659.265
0.417959, 659.265
0.420862, 659.265
0.423764, 655.468
0.426667, 655.468
0.429569, 655.468
0.432472, 0
0.435374, 0
0.438277, 0
0.441179, 0
0.444082, 0
0.446984, 0
0.449887, 0
0.452789, 0
0.455692, 0
0.458594, 0
0.461497, 0
0.464399, 0
0.467302, 0
0.470204, 0
0.473107, 0
0.476009, 0
0.478912, 0
0.481814, 0
0.484717, 0
0.487619, 0
0.490522, 0
0.493424, 0
0.496327, 0
0.499229, 0
0.502132, 0
0.505034, 0
0.507937, 0
0.510839, 0
0.513741, 0
0.516644, 0
0.519547, 0
0.522449, 0
0.525351, 0
0.528254, 0
0.531156, 0
0.534059, 0
0.536961, 0
0.539864, 0
0.542766, 0
0.545669, 0
0.548571, 0
0.551474, 0
0.554376, 0
0.557279, 0
0.560181, 0
0.563084, 0
0.565986, 0
0.568889, 0
0.571791, 0
0.574694, 0
0.577596, 0
0.580499, 0
0.583401, 0
0.586304, 0
0.589206, 0
0.592109, 0
0.595011, 0
0.597914, 0
0.600816, 0
0.603719, 0
0.606621, 0
0.609524, 0
0.612426, 0
0.615329, 0
0.618231, 0
0.621134, 0
0.624036, 0
0.626939, 0
0.629841, 0
0.632744, 0
0.635646, 0
0.638549, 0
0.641451, 0
0.644354, 0
0.647256, 0
0.650159, 0
0.653061, 0
0.655964, 0
0.658866, 0
0.661769, 0
0.664671, 0
0.667574, 0
0.670476, 0
0.673379, 0
0.676281, 0
0.679184, 0
0.682086, 0
0.684989, 0
0.687891, 0
0.690794, 0
0.693696, 0
0.696599, 0
0.699501, 0
0.702404, 0
0.705306, 0
0.708209, 0
0.711111, 0
0.714014, 0
0.716916, 0
0.719819, 0
0.722721, 0
0.725624, 0
0.728526, 0
0.731429, 0
0.734331, 0
0.737234, 0
0.740136, 0
0.743039, 0
0.745941, 0
0.748844, 0
0.751746, 0
0.754649, 0
0.757551, 0
0.760454, 0
0.763356, 0
0.766258, 0
0.769161, 0
0.772063, 0
0.774966, 0
0.777869, 0
0.780771, 0
0.783673, 0
0.786576, 0
0.789478, 0
0.792381, 0
0.795283, 0
0.798186, 0
0.801088, 0
0.803991, 0
0.806893, 0
0.809796, 0
0.812698, 0
0.815601, 0
0.818503, 0
0.821406, 0
0.824308, 0
0.827211, 0
0.830113, 0
0.833016, 0
0.835918, 0
0.838821, 0
0.841723, 0
0.844626, 0
0.847528, 0
0.850431, 0
0.853333, 0
0.856236, 0
0.859138, 0
0.862041, 0
0.864943, 0
0.867846, 0
0.870748, 0
0.873651, 0
0.876553, 0
0.879456, 0
0.882358, 0
0.885261, 0
0.888163, 0
0.891066, 0
0.893968, 0
0.896871, 0
0.899773, 0
0.902676, 0
0.905578, 0
0.908481, 0
0.911383, 0
0.914286, 0
0.917188, 0
0.920091, 0
0.922993, 0
0.925896, 0
0.928798, 0
0.931701, 0
0.934603, 0
0.937506, 0
0.940408, 0
0.943311, 0
0.946213, 0
0.949116, 0
0.952018, 0
0.954921, 0
0.957823, 0
0.960726, 0
0.963628, 0
0.966531, 0
0.969433, 0
0.972336, 0
0.975238, 0
0.978141, 0
0.981043, 0
0.983946, 0
0.986848, 0
0.989751, 0
0.992653, 0
0.995556, 0
0.998458, 0
1.00136, 0
1.00426, 0
1.00717, 0
1.01007, 0
1.01297, 0
1.01587, 0
1.01878, 0
1.02168, 0
1.02458, 0
1.02748, 0
1.03039, 0
1.03329, 0
1.03619, 0
1.03909, 0
1.042, 0
1.0449, 0
1.0478, 0
1.0507, 0
1.05361, 0
1.05651, 0
1.05941, 0
1.06231, 0
1.06522, 0
1.06812, 0
1.07102, 0
1.07392, 0
1.07683, 0
1.07973, 0
1.08263, 0
1.08553, 0
1.08844, 0
1.09134, 0
1.09424, 0
1.09714, 0
1.10005, 0
1.10295, 0
1.10585, 0
1.10875, 0
1.11166, 0
1.11456, 0
1.11746, 0
1.12036, 0
1.12327, 0
1.12617, 0
1.12907, 0
1.13197, 0
1.13488, 0
1.13778, 0
1.14068, 0
1.14358, 0
1.14649, 0
1.14939, 0
1.15229, 0
1.15519, 0
1.1581, 0
1.161, 0
1.1639, 0
1.1668, 0
1.16971, 0
1.17261, 0
1.17551, 0
1.17841, 0
1.18132, 0
1.18422, 0
1.18712, 0
1.19002, 0
1.19293, 0
1.19583, 0
1.19873, 0
1.20163, 0
1.20454, 0
1.20744, 0
1.21034, 0
1.21324, 0
1.21615, 0
1.21905, 0
1.22195, 0
1.22485, 0
1.22776, 0
1.23066, 0
1.23356, 0
1.23646, 0
1.23937, 0
1.24227, 0
1.24517, 0
1.24807, 0
1.25098, 0
1.25388, 0
1.25678, 0
1.25968, 0
1.26259, 0
1.26549, 0
1.26839, 0
1.27129, 0
1.27419, 0
1.2771, 0
1.28, 0
1.2829, 0
1.2858, 0
1.28871, 0
1.29161, 0
1.29451, 0
1.29742, 0
1.30032, 437.471
1.30322, 437.471
1.30612, 437.471
1.30902, 437.471
1.31193, 437.471
1.31483, 437.471
1.31773, 437.471
1.32063, 437.471
1.32354, 437.471
1.32644, 437.471
1.32934, 437.471
1.33224, 437.471
1.33515, 437.471
1.33805, 437.471
1.34095, 437.471
1.34385, 440.005
1.34676, 440.005
1.34966, 440.005
1.35256, 440.005
1.35546, 440.005
1.35837, 440.005
1.36127, 440.005
1.36417, 440.005
1.36707, 440.005
1.36998, 440.005
1.37288, 442.554
1.37578, 442.554
1.37868, 442.554
1.38159, 442.554
1.38449, 442.554
1.38739, 442.554
1.39029, 442.554
1.3932, 442.554
1.3961, 442.554
1.399, 442.554
1.4019, 442.554
1.40481, 442.554
1.40771, 442.554
1.41061, 442.554
1.41351, 442.554
1.41642, 442.554
1.41932, 442.554
1.42222, 442.554
1.42512, 442.554
1.42803, 442.554
1.43093, 442.554
1.43383, 442.554
1.43673, 442.554
1.43964, 442.554
1.44254, 442.554
1.44544, 442.554
1.44834, 442.554
1.45125, 442.554
1.45415, 442.554
1.45705, 440.005
1.45995, 440.005
1.46286, 440.005
1.46576, 440.005
1.46866, 440.005
1.47156, 440.005
1.47447, 440.005
1.47737, 440.005
1.48027, 440.005
1.48317, 0
1.48608, 0
1.48898, 0
1.49188, 0
1.49478, 0
1.49769, 0
1.50059, 0
1.50349, 0
1.50639, 0
1.5093, 0
1.5122, 0
1.5151, 0
1.518, 0
1.52091, 659.265
1.52381, 659.265
1.52671, 659.265
1.52961, 659.265
1.53252, 659.265
1.53542, 659.265
1.53832, 659.265
1.54122, 659.265
1.54413, 659.265
1.54703, 659.265
1.54993, 659.265
1.55283, 659.265
1.55574, 659.265
1.55864, 659.265
1.56154, 659.265
1.56444, 659.265
1.56735, 659.265
1.57025, 659.265
1.57315, 659.265
1.57605, 659.265
1.57896, 659.265
1.58186, 659.265
1.58476, 659.265
1.58766, 659.265
1.59057, 659.265
1.59347, 659.265
1.59637, 659.265
1.59927, 659.265
1.60218, 659.265
1.60508, 659.265
1.60798, 659.265
1.61088, 659.265
1.61379, 659.265
1.61669, 659.265
1.61959, 659.265
1.62249, 659.265
1.6254, 659.265
1.6283, 659.265
1.6312, 659.265
1.6341, 659.265
1.63701, 659.265
1.63991, 659.265
1.64281, 659.265
1.64571, 659.265
1.64862, 659.265
1.65152, 659.265
1.65442, 659.265
1.65732, 659.265
1.66023, 659.265
1.66313, 659.265
1.66603, 659.265
1.66893, 659.265
1.67184, 659.265
1.67474, 659.265
1.67764, 659.265
1.68054, 659.265
1.68345, 659.265
1.68635, 659.265
1.68925, 655.468
1.69215, 655.468
1.69506, 0
1.69796, 0
1.70086, 0
1.70376, 0
1.70667, 0
1.70957, 0
1.71247, 0
1.71537, 0
1.71828, 0
1.72118, 0
1.72408, 0
1.72698, 0
1.72989, 0
1.73279, 0
1.73569, 0
1.73859, 0
1.7415, 0
1.7444, 0
1.7473, 0
1.7502, 0
1.75311, 0
1.75601, 0
1.75891, 0
1.76181, 0
1.76472, 0
1.76762, 0
1.77052, 0
1.77342, 0
1.77633, 0
1.77923, 0
1.78213, 0
1.78503, 0
1.78794, 0
1.79084, 0
1.79374, 0
1.79664, 0
1.79955, 0
1.80245, 0
1.80535, 0
1.80825, 0
1.81116, 0
1.81406, 0
1.81696, 0
1.81986, 0
1.82277, 0
1.82567, 0
1.82857, 0
1.83147, 0
1.83438, 0
1.83728, 0
1.84018, 0
1.84308, 0
1.84599, 0
1.84889, 0
1.85179, 0
1.85469, 0
1.8576, 0
1.8605, 0
1.8634, 0
1.8663, 0
1.86921, 0
1.87211, 0
1.87501, 0
1.87791, 0
1.88082, 0
1.88372, 0
1.88662, 0
1.88952, 0
1.89243, 0
1.89533, 0
1.89823, 0
1.90113, 0
1.90404, 0
1.90694, 0
1.90984, 0
1.91274, 0
1.91565, 0
1.91855, 0
1.92145, 0
1.92435, 987.784
1.92726, 987.784
1.93016, 987.784
1.93306, 987.784
1.93596, 987.784
1.93887, 987.784
1.94177, 987.784
1.94467, 987.784
1.94757, 987.784
1.95048, 987.784
1.95338, 987.784
1.95628, 987.784
1.95918, 987.784
1.96209, 987.784
1.96499, 987.784
1.96789, 987.784
1.97079, 987.784
1.9737, 987.784
1.9766, 987.784
1.9795, 987.784
1.9824, 987.784
1.98531, 987.784
1.98821, 987.784
1.99111, 987.784
1.99401, 987.784
1.99692, 987.784
1.99982, 987.784
2.00272, 987.784
2.00562, 987.784
2.00853, 987.784
