0, 252.091
0.00290249, 252.113
0.00580499, 252.051
0.00870748, 265.604
0.01161, 266.043
0.0145125, 498.02
0.017415, 498.606
0.0203175, 499.108
0.02322, 499.578
0.0261224, 500.08
0.0290249, 500.699
0.0319274, 131.115
0.0348299, 131.111
0.0377324, 504.339
0.0406349, 504.949
0.0435374, 505.248
0.0464399, 551.312
0.0493424, 551.395
0.0522449, 549.672
0.0551474, 132.039
0.0580499, 524.11
0.0609524, 525.57
0.0638549, 265.586
0.0667574, 265.593
0.0696599, 265.597
0.0725624, 265.566
0.0754649, 265.489
0.0783673, 492.931
0.0812698, 130.328
0.0841723, 130.506
0.0870748, 130.579
0.0899773, 241.087
0.0928798, 241.378
0.0957823, 241.631
0.0986848, 241.727
0.101587, 241.685
0.10449, 241.435
0.107392, 66.0485
0.110295, 155.288
0.113197, 155.195
0.1161, 155.165
0.119002, 155.184
0.121905, 275.984
0.124807, 277.693
0.12771, 278.723
0.130612, 278.991
0.133515, 279.034
0.136417, 278.87
0.13932, 277.9
0.142222, 158.213
0.145125, 150.542
0.148027, 155.207
0.15093, 155.326
0.153832, 155.743
0.156735, 540.915
0.159637, 538.879
0.16254, 537.846
0.165442, 537.521
0.168345, 512.069
0.171247, 511
0.17415, 510.273
0.177052, 266.079
0.179955, 265.992
0.182857, 265.869
0.18576, 265.844
0.188662, 227.453
0.191565, 227.645
0.194467, 227.752
0.19737, 227.704
0.200272, 156.742
0.203175, 156.606
0.206077, 156.4
0.20898, 138.91
0.211882, 138.774
0.214785, 138.176
0.217687, 138.128
0.22059, 138.108
0.223492, 138.103
0.226395, 138.1
0.229297, 138.069
0.2322, 87.8696
0.235102, 85.3277
0.238005, 93.5853
0.240907, 93.6133
0.24381, 223.505
0.246712, 223.403
0.249615, 223.101
0.252517, 222.686
0.255419, 89.5851
0.258322, 2863.3
0.261224, 2843.41
0.264127, 2793.79
0.267029, 2738.98
0.269932, 2669.79
0.272834, 2621.82
0.275737, 134.387
0.278639, 173.59
0.281542, 173.538
0.284444, 173.452
0.287347, 334.539
0.290249, 149.412
0.293152, 149.539
0.296054, 269.64
0.298957, 269.74
0.301859, 269.91
0.304762, 486.428
0.307664, 487.875
0.310567, 488.951
0.313469, 489.803
0.316372, 490.62
0.319274, 491.496
0.322177, 492.414
0.325079, 493.236
0.327982, 493.899
0.330884, 494.371
0.333787, 494.634
0.336689, 494.686
0.339592, 494.547
0.342494, 494.272
0.345397, 493.931
0.348299, 493.585
0.351202, 493.287
0.354104, 493.077
0.357007, 492.949
0.359909, 492.863
0.362812, 492.804
0.365714, 492.777
0.368617, 492.762
0.371519, 492.733
0.374422, 492.679
0.377324, 492.612
0.380227, 492.568
0.383129, 492.578
0.386032, 492.644
0.388934, 492.731
0.391837, 492.776
0.394739, 492.749
0.397642, 492.681
0.400544, 492.666
0.403447, 492.78
0.406349, 493
0.409252, 493.215
0.412154, 493.337
0.415057, 493.364
0.417959, 493.352
0.420862, 493.384
0.423764, 493.54
0.426667, 493.841
0.429569, 494.22
0.432472, 494.54
0.435374, 494.66
0.438277, 494.508
0.441179, 494.159
0.444082, 493.843
0.446984, 493.764
0.449887, 493.898
0.452789, 494.101
0.455692, 494.254
0.458594, 494.301
0.461497, 494.244
0.464399, 494.14
0.467302, 494.08
0.470204, 494.136
0.473107, 494.328
0.476009, 494.626
0.478912, 494.979
0.481814, 495.318
0.484717, 495.577
0.487619, 495.714
0.490522, 495.731
0.493424, 495.662
0.496327, 495.549
0.499229, 495.432
0.502132, 495.336
0.505034, 495.269
0.507937, 495.216
0.510839, 495.144
0.513741, 495.022
0.516644, 494.844
0.519547, 494.624
0.522449, 494.383
0.525351, 494.135
0.528254, 493.88
0.531156, 493.602
0.534059, 493.28
0.536961, 492.902
0.539864, 492.481
0.542766, 492.063
0.545669, 491.705
0.548571, 491.426
0.551474, 491.223
0.554376, 491.069
0.557279, 490.943
0.560181, 490.836
0.563084, 490.751
0.565986, 490.696
0.568889, 490.673
0.571791, 490.673
0.574694, 490.674
0.577596, 490.649
0.580499, 490.589
0.583401, 490.502
0.586304, 490.416
0.589206, 490.364
0.592109, 490.367
0.595011, 490.428
0.597914, 490.528
0.600816, 490.641
0.603719, 490.749
0.606621, 490.847
0.609524, 490.955
0.612426, 491.097
0.615329, 491.281
0.618231, 491.493
0.621134, 491.702
0.624036, 491.879
0.626939, 492.007
0.629841, 492.091
0.632744, 492.152
0.635646, 492.22
0.638549, 492.311
0.641451, 492.423
0.644354, 492.54
0.647256, 492.646
0.650159, 492.732
0.653061, 492.8
0.655964, 492.849
0.658866, 492.878
0.661769, 492.883
0.664671, 492.863
0.667574, 492.823
0.670476, 492.777
