0, 440.153
0.00290249, 439.855
0.00580499, 439.655
0.00870748, 439.488
0.01161, 439.337
0.0145125, 439.192
0.017415, 439.048
0.0203175, 438.918
0.02322, 438.82
0.0261224, 438.753
0.0290249, 438.704
0.0319274, 438.654
0.0348299, 438.589
0.0377324, 438.505
0.0406349, 438.41
0.0435374, 438.32
0.0464399, 438.243
0.0493424, 438.182
0.0522449, 438.132
0.0551474, 438.087
0.0580499, 438.044
0.0609524, 438.012
0.0638549, 438.007
0.0667574, 438.042
0.0696599, 438.114
0.0725624, 438.205
0.0754649, 438.298
0.0783673, 438.404
0.0812698, 438.556
0.0841723, 438.782
0.0870748, 439.076
0.0899773, 439.4
0.0928798, 439.719
0.0957823, 440.015
0.0986848, 440.292
0.101587, 440.551
0.10449, 440.791
0.107392, 441.006
0.110295, 441.198
0.113197, 441.365
0.1161, 441.512
0.119002, 441.643
0.121905, 441.767
0.124807, 441.891
0.12771, 442.019
0.130612, 442.151
0.133515, 442.285
0.136417, 442.42
0.13932, 442.551
0.142222, 442.671
0.145125, 442.772
0.148027, 442.848
0.15093, 442.896
0.153832, 442.915
0.156735, 442.903
0.159637, 442.862
0.16254, 442.795
0.165442, 442.709
0.168345, 442.604
0.171247, 442.477
0.17415, 442.326
0.177052, 442.153
0.179955, 441.961
0.182857, 441.754
0.18576, 441.539
0.188662, 441.318
0.191565, 441.092
0.194467, 440.857
0.19737, 440.611
0.200272, 440.356
0.203175, 440.107
0.206077, 439.881
0.20898, 439.696
0.211882, 439.569
0.214785, 439.513
0.217687, 219.639
0.22059, 219.609
0.223492, 219.589
0.226395, 219.575
0.229297, 219.569
0.2322, 219.578
0.235102, 219.596
0.238005, 219.605
0.240907, 219.592
0.24381, 219.558
0.246712, 219.509
0.249615, 657.466
0.252517, 657.593
0.255419, 657.661
0.258322, 657.707
0.261224, 657.757
0.264127, 657.83
0.267029, 657.935
0.269932, 658.064
0.272834, 658.209
0.275737, 658.358
0.278639, 658.504
0.281542, 658.646
0.284444, 658.786
0.287347, 658.922
0.290249, 659.047
0.293152, 659.156
0.296054, 659.244
0.298957, 659.313
0.301859, 659.365
0.304762, 659.406
0.307664, 659.438
0.310567, 659.459
0.313469, 659.463
0.316372, 659.441
0.319274, 659.392
0.322177, 659.32
0.325079, 659.239
0.327982, 659.161
0.330884, 659.095
0.333787, 659.043
0.336689, 659.006
0.339592, 658.981
0.342494, 658.968
0.345397, 658.968
0.348299, 658.981
0.351202, 659.003
0.354104, 659.027
0.357007, 659.043
0.359909, 659.039
0.362812, 659.012
0.365714, 658.963
0.368617, 658.897
0.371519, 658.823
0.374422, 658.744
0.377324, 658.664
0.380227, 658.579
0.383129, 658.488
0.386032, 658.391
0.388934, 658.287
0.391837, 658.177
0.394739, 658.064
0.397642, 657.944
0.400544, 657.815
0.403447, 657.679
0.406349, 657.546
0.409252, 657.432
0.412154, 657.357
0.415057, 657.343
0.417959, 657.423
0.420862, 657.655
0.423764, 658.155
0.426667, 659.171
0.429569, 661.233
0.432472, 218.901
0.435374, 218.853
0.438277, 218.822
0.441179, 218.823
0.444082, 218.852
0.446984, 218.892
0.449887, 218.932
0.452789, 218.964
0.455692, 218.993
0.458594, 873.813
0.461497, 874.939
0.464399, 875.591
0.467302, 875.967
0.470204, 876.164
0.473107, 876.237
0.476009, 876.226
0.478912, 876.161
0.481814, 876.075
0.484717, 875.991
0.487619, 875.924
0.490522, 875.883
0.493424, 875.868
0.496327, 875.877
0.499229, 875.9
0.502132, 875.925
0.505034, 875.945
0.507937, 875.956
0.510839, 875.963
0.513741, 875.977
0.516644, 876.008
0.519547, 876.06
